Time - Plot 0,Amplitude - Plot 0
2385095,-0.000547095
2385096,0.00199925
2385097,0.000726075
2385098,0.00327242
2385099,0.00327242
2385100,0.00327242
2385101,0.00327242
2385102,-0.000547095
2385103,0.00199925
2385104,-0.000547095
2385105,-0.000547095
2385106,-0.000547095
2385107,-0.000547095
2385108,-0.000547095
2385109,-0.00309344
2385110,-0.000547095
2385111,-0.00436661
2385112,-0.000547095
2385113,-0.00309344
2385114,-0.00309344
2385115,-0.00436661
2385116,-0.00309344
2385117,-0.00309344
2385118,-0.00436661
2385119,-0.00182027
2385120,0.00454559
2385121,0.00709193
2385122,0.0210968
2385123,0.0389212
2385124,0.0643846
2385125,0.0962139
2385126,0.138228
2385127,0.190428
2385128,0.254087
2385129,0.316472
2385130,0.390316
2385131,0.457794
2385132,0.523999
2385133,0.57238
2385134,0.602936
2385135,0.609302
2385136,0.590204
2385137,0.553282
2385138,0.495989
2385139,0.431058
2385140,0.353394
2385141,0.280824
2385142,0.200614
2385143,0.130589
2385144,0.0592919
2385145,-0.00818612
2385146,-0.0578398
2385147,-0.097308
2385148,-0.124045
2385149,-0.143142
2385150,-0.155874
2385151,-0.160967
2385152,-0.159693
2385153,-0.15842
2385154,-0.160967
2385155,-0.15842
2385156,-0.15842
2385157,-0.157147
2385158,-0.157147
2385159,-0.157147
2385160,-0.157147
2385161,-0.154601
2385162,-0.157147
2385163,-0.154601
2385164,-0.157147
2385165,-0.152054
2385166,-0.153328
2385167,-0.154601
2385168,-0.149508
2385169,-0.136776
2385170,-0.124045
2385171,-0.0985812
2385172,-0.0705715
2385173,-0.0323764
2385174,0.0083651
2385175,0.0541992
2385176,0.0949407
2385177,0.139502
2385178,0.17515
2385179,0.20316
2385180,0.220985
2385181,0.234989
2385182,0.233716
2385183,0.22735
2385184,0.212072
2385185,0.190428
2385186,0.162419
2385187,0.130589
2385188,0.10258
2385189,0.0656578
2385190,0.037648
2385191,0.0083651
2385192,-0.0183715
2385193,-0.0412885
2385194,-0.0591129
2385195,-0.074391
2385196,-0.0833032
2385197,-0.089669
2385198,-0.0883959
2385199,-0.0934885
2385200,-0.0845763
2385201,-0.0769373
2385202,-0.0680251
2385203,-0.0565666
2385204,-0.0425617
2385205,-0.0285568
2385206,-0.0107325
2385207,0.00199925
2385208,0.0172773
2385209,0.0312822
2385210,0.0427407
2385211,0.0503797
2385212,0.0567456
2385213,0.0567456
2385214,0.0605651
2385215,0.0554724
2385216,0.0529261
2385217,0.0478334
2385218,0.0427407
2385219,0.0363748
2385220,0.0261895
2385221,0.02237
2385222,0.0083651
2385223,0.00199925
2385224,-0.00691295
2385225,-0.0132788
2385226,-0.0234642
2385227,-0.02983
2385228,-0.037469
2385229,-0.0425617
2385230,-0.0489276
2385231,-0.0502007
2385232,-0.0552934
2385233,-0.0552934
2385234,-0.0565666
2385235,-0.0565666
2385236,-0.0565666
2385237,-0.0527471
2385238,-0.0489276
2385239,-0.0463812
2385240,-0.037469
2385241,-0.02983
2385242,-0.0209178
2385243,-0.00945929
2385244,0.00454559
2385245,0.0172773
2385246,0.0351017
2385247,0.0491066
2385248,0.0669309
2385249,0.0771163
2385250,0.0885748
2385251,0.097487
2385252,0.105126
2385253,0.110219
2385254,0.107672
2385255,0.108946
2385256,0.10258
2385257,0.0923943
2385258,0.0809358
2385259,0.0669309
2385260,0.0529261
2385261,0.0401944
2385262,0.0210968
2385263,0.00581876
2385264,-0.00818612
2385265,-0.0209178
2385266,-0.0336495
2385267,-0.0476544
2385268,-0.0578398
2385269,-0.0680251
2385270,-0.0782105
2385271,-0.08203
2385272,-0.0909422
2385273,-0.0934885
2385274,-0.0947617
2385275,-0.0934885
2385276,-0.0947617
2385277,-0.089669
2385278,-0.0871227
2385279,-0.0769373
2385280,-0.0705715
2385281,-0.0591129
2385282,-0.0476544
2385283,-0.0336495
2385284,-0.0196447
2385285,-0.00182027
2385286,0.0172773
2385287,0.0287358
2385288,0.0478334
2385289,0.0605651
2385290,0.0720236
2385291,0.0809358
2385292,0.0860285
2385293,0.0936675
2385294,0.0923943
2385295,0.0936675
2385296,0.0911212
2385297,0.0847553
2385298,0.0771163
2385299,0.0682041
2385300,0.0580187
2385301,0.0478334
2385302,0.0363748
2385303,0.02237
2385304,0.0121846
2385305,0.00199925
2385306,-0.00945929
2385307,-0.0183715
2385308,-0.0260105
2385309,-0.0323764
2385310,-0.0425617
2385311,-0.0451081
2385312,-0.0527471
2385313,-0.0565666
2385314,-0.0578398
2385315,-0.0603861
2385316,-0.0565666
2385317,-0.0591129
2385318,-0.0552934
2385319,-0.0540203
2385320,-0.0476544
2385321,-0.0425617
2385322,-0.037469
2385323,-0.0311032
2385324,-0.0209178
2385325,-0.0158251
2385326,-0.00691295
2385327,-0.00309344
2385328,0.0083651
2385329,0.0134578
2385330,0.0160041
2385331,0.0236431
2385332,0.0236431
2385333,0.030009
2385334,0.030009
2385335,0.0287358
2385336,0.0274627
2385337,0.0261895
2385338,0.02237
2385339,0.0160041
2385340,0.0147309
2385341,0.00709193
2385342,0.00327242
2385343,-0.00309344
2385344,-0.00691295
2385345,-0.00818612
2385346,-0.0132788
2385347,-0.014552
2385348,-0.0170983
2385349,-0.0170983
2385350,-0.0196447
2385351,-0.0170983
2385352,-0.0170983
2385353,-0.014552
2385354,-0.014552
2385355,-0.00945929
2385356,-0.00436661
2385357,-0.000547095
2385358,0.00454559
2385359,0.00709193
2385360,0.0147309
2385361,0.0172773
2385362,0.02237
2385363,0.02237
2385364,0.0274627
2385365,0.0287358
2385366,0.0325553
2385367,0.0287358
2385368,0.0274627
2385369,0.0249163
2385370,0.0210968
2385371,0.0198236
2385372,0.0121846
2385373,0.00963827
2385374,0.00199925
2385375,-0.00563978
2385376,-0.0120056
2385377,-0.0158251
2385378,-0.022191
2385379,-0.0234642
2385380,-0.0323764
2385381,-0.0336495
2385382,-0.037469
2385383,-0.0400154
2385384,-0.0425617
2385385,-0.0438349
2385386,-0.0425617
2385387,-0.0451081
2385388,-0.0412885
2385389,-0.0400154
2385390,-0.037469
2385391,-0.0323764
2385392,-0.0272837
2385393,-0.022191
2385394,-0.0183715
2385395,-0.00691295
2385396,-0.00309344
2385397,0.00963827
2385398,0.0134578
2385399,0.0236431
2385400,0.030009
2385401,0.037648
2385402,0.0440139
2385403,0.0478334
2385404,0.0529261
2385405,0.0516529
2385406,0.0541992
2385407,0.0491066
2385408,0.0491066
2385409,0.0440139
2385410,0.0401944
2385411,0.0312822
2385412,0.0261895
2385413,0.0198236
2385414,0.0109114
2385415,0.00454559
2385416,-0.00691295
2385417,-0.0107325
2385418,-0.0196447
2385419,-0.0234642
2385420,-0.02983
2385421,-0.0336495
2385422,-0.0361959
2385423,-0.0387422
2385424,-0.0438349
2385425,-0.0425617
2385426,-0.0463812
2385427,-0.0425617
2385428,-0.0438349
2385429,-0.0425617
2385430,-0.0400154
2385431,-0.037469
2385432,-0.0336495
2385433,-0.0285568
2385434,-0.022191
2385435,-0.0196447
2385436,-0.0107325
2385437,-0.00563978
2385438,0.000726075
2385439,0.00581876
2385440,0.0109114
2385441,0.0160041
2385442,0.0198236
2385443,0.0236431
2385444,0.0287358
2385445,0.0287358
2385446,0.0325553
2385447,0.0338285
2385448,0.0312822
2385449,0.0287358
2385450,0.0236431
2385451,0.02237
2385452,0.0172773
2385453,0.0160041
2385454,0.0083651
2385455,0.00581876
2385456,-0.00182027
2385457,-0.00563978
2385458,-0.0107325
2385459,-0.0132788
2385460,-0.0170983
2385461,-0.0196447
2385462,-0.0247373
2385463,-0.0234642
2385464,-0.0272837
2385465,-0.0272837
2385466,-0.0285568
2385467,-0.0260105
2385468,-0.0247373
2385469,-0.0234642
2385470,-0.0170983
2385471,-0.0170983
2385472,-0.0107325
2385473,-0.00818612
2385474,-0.00436661
2385475,-0.000547095
2385476,0.00327242
2385477,0.00709193
2385478,0.0134578
2385479,0.0121846
2385480,0.0147309
2385481,0.0185505
2385482,0.0210968
2385483,0.0198236
2385484,0.0198236
2385485,0.0198236
2385486,0.0185505
2385487,0.0134578
2385488,0.0134578
2385489,0.00709193
2385490,0.00454559
2385491,0.000726075
2385492,-0.00182027
2385493,-0.00818612
2385494,-0.00818612
2385495,-0.0120056
2385496,-0.014552
2385497,-0.0170983
2385498,-0.0196447
2385499,-0.0196447
2385500,-0.0209178
2385501,-0.0170983
2385502,-0.0209178
2385503,-0.0209178
2385504,-0.0170983
2385505,-0.0158251
2385506,-0.0132788
2385507,-0.0120056
2385508,-0.00945929
2385509,-0.00563978
2385510,-0.000547095
2385511,-0.00182027
2385512,0.00454559
2385513,0.00709193
2385514,0.00963827
2385515,0.0121846
2385516,0.0109114
2385517,0.0147309
2385518,0.0134578
2385519,0.0160041
2385520,0.0134578
2385521,0.0121846
2385522,0.0083651
2385523,0.0083651
2385524,0.00581876
2385525,0.00327242
2385526,-0.00309344
2385527,-0.00309344
2385528,-0.00818612
2385529,-0.0120056
2385530,-0.014552
2385531,-0.0170983
2385532,-0.0196447
2385533,-0.0209178
2385534,-0.022191
2385535,-0.0234642
2385536,-0.022191
2385537,-0.0260105
2385538,-0.0234642
2385539,-0.022191
2385540,-0.022191
2385541,-0.022191
2385542,-0.022191
2385543,-0.0196447
2385544,-0.014552
2385545,-0.014552
2385546,-0.0107325
2385547,-0.00691295
2385548,-0.00309344
2385549,-0.000547095
2385550,0.00327242
2385551,0.00709193
2385552,0.00709193
2385553,0.0134578
2385554,0.0147309
2385555,0.0147309
2385556,0.0172773
2385557,0.0185505
2385558,0.0198236
2385559,0.0198236
2385560,0.0198236
2385561,0.0160041
2385562,0.0172773
2385563,0.0121846
2385564,0.0109114
2385565,0.00709193
2385566,0.00454559
2385567,-0.000547095
2385568,-0.00309344
2385569,-0.00563978
2385570,-0.00945929
2385571,-0.00818612
2385572,-0.014552
2385573,-0.014552
2385574,-0.0170983
2385575,-0.0170983
2385576,-0.0196447
2385577,-0.0196447
2385578,-0.0183715
2385579,-0.0209178
2385580,-0.0183715
2385581,-0.0170983
2385582,-0.0158251
2385583,-0.014552
2385584,-0.0132788
2385585,-0.00945929
2385586,-0.0107325
2385587,-0.00691295
2385588,-0.00691295
2385589,-0.00436661
2385590,-0.00309344
2385591,-0.000547095
2385592,0.00327242
2385593,0.00454559
2385594,0.00581876
2385595,0.0083651
2385596,0.00581876
2385597,0.0109114
2385598,0.00709193
2385599,0.0083651
2385600,0.00963827
2385601,0.0083651
2385602,0.00709193
2385603,0.0109114
2385604,0.00709193
2385605,0.00963827
2385606,0.00454559
2385607,0.0083651
2385608,0.00709193
2385609,0.00454559
2385610,0.00454559
2385611,0.00199925
2385612,0.00199925
2385613,0.00327242
2385614,-0.000547095
2385615,0.00199925
2385616,-0.00182027
2385617,-0.00182027
2385618,-0.000547095
2385619,-0.00436661
2385620,-0.00309344
2385621,-0.00691295
2385622,-0.00309344
2385623,-0.00563978
2385624,-0.00436661
2385625,-0.00563978
2385626,-0.00563978
2385627,-0.00563978
2385628,-0.00436661
2385629,-0.00563978
2385630,-0.00309344
2385631,-0.00182027
2385632,-0.00309344
2385633,-0.00309344
2385634,-0.00309344
2385635,-0.00309344
2385636,-0.00309344
2385637,-0.000547095
2385638,-0.00182027
2385639,-0.00182027
2385640,0.00327242
2385641,0.00327242
2385642,0.00327242
2385643,0.00199925
2385644,0.00709193
2385645,0.00199925
2385646,0.00581876
2385647,0.00454559
2385648,0.00581876
2385649,0.00581876
2385650,0.00581876
2385651,0.00709193
2385652,0.00709193
2385653,0.00709193
2385654,0.00709193
2385655,0.00454559
2385656,0.00709193
2385657,0.00454559
2385658,0.0083651
2385659,0.00581876
2385660,0.00454559
2385661,0.00581876
2385662,0.00454559
2385663,0.00454559
2385664,0.00199925
2385665,0.00454559
2385666,0.00199925
2385667,0.00454559
2385668,0.000726075
2385669,0.00199925
2385670,0.000726075
2385671,0.000726075
2385672,0.00454559
2385673,-0.000547095
2385674,0.00199925
2385675,-0.00182027
2385676,0.000726075
2385677,0.000726075
2385678,-0.000547095
2385679,0.000726075
2385680,0.00199925
2385681,-0.00182027
2385682,0.00199925
2385683,-0.00182027
2385684,0.000726075
2385685,0.000726075
2385686,0.00199925
2385687,0.000726075
2385688,0.00327242
2385689,0.00199925
2385690,0.000726075
2385691,0.00454559
2385692,0.000726075
2385693,0.00199925
2385694,0.00199925
2385695,0.00327242
2385696,0.00454559
2385697,0.00709193
2385698,0.00709193
2385699,0.00581876
2385700,0.00963827
2385701,0.00709193
2385702,0.00709193
2385703,0.00709193
2385704,0.0083651
2385705,0.0083651
2385706,0.00963827
2385707,0.0121846
2385708,0.00963827
2385709,0.0134578
2385710,0.0083651
2385711,0.0121846
2385712,0.0109114
2385713,0.0109114
2385714,0.0083651
2385715,0.0109114
2385716,0.00709193
2385717,0.0083651
2385718,0.00454559
2385719,0.00709193
2385720,0.00454559
2385721,0.00454559
2385722,0.00327242
2385723,0.00199925
2385724,0.00327242
2385725,-0.00182027
2385726,0.000726075
2385727,-0.00309344
2385728,-0.00436661
2385729,-0.00436661
2385730,-0.00563978
2385731,-0.00691295
2385732,-0.00563978
2385733,-0.00691295
2385734,-0.00818612
2385735,-0.00691295
2385736,-0.00691295
2385737,-0.00309344
2385738,-0.00691295
2385739,-0.00182027
2385740,-0.00182027
2385741,-0.000547095
2385742,-0.000547095
2385743,0.00327242
2385744,0.000726075
2385745,0.00454559
2385746,0.00454559
2385747,0.00581876
2385748,0.00709193
2385749,0.0083651
2385750,0.00581876
2385751,0.00963827
2385752,0.00709193
2385753,0.00963827
2385754,0.00709193
2385755,0.00709193
2385756,0.0083651
2385757,0.00963827
2385758,0.00963827
2385759,0.0083651
2385760,0.00454559
2385761,0.00963827
2385762,0.0083651
2385763,0.00581876
2385764,0.00454559
2385765,0.00454559
2385766,0.00327242
2385767,0.00454559
2385768,0.00581876
2385769,0.000726075
2385770,0.00327242
2385771,-0.00182027
2385772,0.00199925
2385773,0.000726075
2385774,-0.00182027
2385775,-0.000547095
2385776,0.00199925
2385777,-0.00309344
2385778,-0.00182027
2385779,-0.00436661
2385780,-0.00436661
2385781,-0.00436661
2385782,-0.00818612
2385783,-0.00691295
2385784,-0.00945929
2385785,-0.00691295
2385786,-0.00945929
2385787,-0.00691295
2385788,-0.00945929
2385789,-0.00945929
2385790,-0.00818612
2385791,-0.00818612
2385792,-0.00818612
2385793,-0.00691295
2385794,-0.00945929
2385795,-0.00818612
2385796,-0.00818612
2385797,-0.00818612
2385798,-0.00691295
2385799,-0.00563978
2385800,-0.00436661
2385801,-0.00436661
2385802,-0.00182027
2385803,0.000726075
2385804,0.00454559
2385805,0.00709193
2385806,0.00709193
2385807,0.0083651
2385808,0.0083651
2385809,0.0083651
2385810,0.0134578
2385811,0.0121846
2385812,0.0121846
2385813,0.0134578
2385814,0.0160041
2385815,0.0160041
2385816,0.0147309
2385817,0.0121846
2385818,0.0134578
2385819,0.0134578
2385820,0.0121846
2385821,0.0083651
2385822,0.00963827
2385823,0.00709193
2385824,0.00327242
2385825,0.000726075
2385826,0.000726075
2385827,-0.00182027
2385828,-0.00309344
2385829,-0.00691295
2385830,-0.00691295
2385831,-0.0107325
2385832,-0.0132788
2385833,-0.014552
2385834,-0.0158251
2385835,-0.0132788
2385836,-0.0170983
2385837,-0.014552
2385838,-0.0183715
2385839,-0.014552
2385840,-0.014552
2385841,-0.014552
2385842,-0.014552
2385843,-0.0107325
2385844,-0.0120056
2385845,-0.00945929
2385846,-0.0107325
2385847,-0.00691295
2385848,-0.00436661
2385849,-0.00436661
2385850,-0.00182027
2385851,-0.000547095
2385852,0.00199925
2385853,0.000726075
2385854,0.00454559
2385855,0.00327242
2385856,0.00581876
2385857,0.00709193
2385858,0.0083651
2385859,0.00581876
2385860,0.00963827
2385861,0.0109114
2385862,0.0109114
2385863,0.00709193
2385864,0.00963827
2385865,0.00581876
2385866,0.00454559
2385867,0.00454559
2385868,0.00454559
2385869,0.00199925
2385870,0.00199925
2385871,0.00454559
2385872,-0.00182027
2385873,0.000726075
2385874,-0.000547095
2385875,-0.00182027
2385876,-0.00309344
2385877,-0.00436661
2385878,-0.00309344
2385879,-0.00436661
2385880,-0.00309344
2385881,-0.00436661
2385882,-0.00436661
2385883,-0.00436661
2385884,-0.00436661
2385885,-0.00436661
2385886,-0.00818612
2385887,-0.00563978
2385888,-0.00818612
2385889,-0.00691295
2385890,-0.00818612
2385891,-0.00691295
2385892,-0.00691295
2385893,-0.00563978
2385894,-0.00818612
2385895,-0.00436661
2385896,-0.00818612
2385897,-0.00691295
2385898,-0.00691295
2385899,-0.00563978
2385900,-0.00563978
2385901,-0.00436661
2385902,-0.00182027
2385903,-0.00436661
2385904,-0.00436661
2385905,-0.000547095
2385906,-0.000547095
2385907,0.000726075
2385908,0.000726075
2385909,0.00199925
2385910,0.00327242
2385911,0.00454559
2385912,0.00327242
2385913,0.00581876
2385914,0.00581876
2385915,0.00581876
2385916,0.00709193
2385917,0.00327242
2385918,0.00709193
2385919,0.00709193
2385920,0.00454559
2385921,0.00454559
2385922,0.00199925
2385923,0.00454559
2385924,0.000726075
2385925,0.00454559
2385926,0.000726075
2385927,0.000726075
2385928,0.00199925
2385929,0.00199925
2385930,-0.000547095
2385931,0.000726075
2385932,0.00454559
2385933,0.000726075
2385934,0.00454559
2385935,-0.00182027
2385936,0.00199925
2385937,0.00327242
2385938,0.00199925
2385939,0.00327242
2385940,0.000726075
2385941,0.000726075
2385942,0.00199925
2385943,-0.00182027
2385944,0.000726075
2385945,0.000726075
2385946,0.000726075
2385947,-0.000547095
2385948,-0.000547095
2385949,-0.000547095
2385950,-0.000547095
2385951,-0.000547095
2385952,-0.00309344
2385953,-0.000547095
2385954,-0.00309344
2385955,-0.00182027
2385956,-0.00309344
2385957,-0.00309344
2385958,-0.00436661
2385959,-0.00182027
2385960,-0.00436661
2385961,-0.000547095
2385962,-0.00182027
2385963,-0.00182027
2385964,0.000726075
2385965,-0.000547095
2385966,-0.000547095
2385967,0.000726075
2385968,0.000726075
2385969,0.00327242
2385970,0.00709193
2385971,0.00327242
2385972,0.00709193
2385973,0.0083651
2385974,0.0083651
2385975,0.0083651
2385976,0.0121846
2385977,0.0083651
2385978,0.0109114
2385979,0.00709193
2385980,0.00963827
2385981,0.00963827
2385982,0.0083651
2385983,0.0083651
2385984,0.0083651
2385985,0.00709193
2385986,0.00327242
2385987,0.00454559
2385988,0.00199925
2385989,0.00199925
2385990,-0.000547095
2385991,-0.000547095
2385992,0.000726075
2385993,-0.000547095
2385994,-0.00182027
2385995,-0.00182027
2385996,-0.00182027
2385997,-0.00436661
2385998,-0.00563978
2385999,-0.00436661

